12650000;230000;2-комн. квартира;СЗАО; р-н Митино; 2-й Митинский пер. 5;Митино 5 мин. пешком;55;None;None;None;None;None;None;None;None;None;None
18300000;413093;2-комн. квартира;ЦАО; р-н Замоскворечье; 2-й Монетчиковский пер. 2/12;Добрынинская 6 мин. пешком;44,3;29;6;9 из 12;1970.0;None;2,64 м;1 раздельный;1 лоджия;None;косметический
16200000;360000;2-комн. квартира;ЦАО; р-н Замоскворечье; 2-й Монетчиковский пер. 2/12;Добрынинская 6 мин. пешком;45;30;6;1 из 12;1970.0;18-12;2,64 м;1 раздельный;None;на улицу и двор;без ремонта
13300000;349081;2-комн. квартира;ЗАО; р-н Раменки; 2-й Мосфильмовский пер. 1;Парк Победы 25 мин. пешком;38,1;26;6;None;None;None;None;None;None;None;None
12200000;348571;1-комн. квартира;ЗАО; р-н Раменки; 2-й Мосфильмовский пер. 3;Ломоносовский проспект 4 мин. на транспорте;35;20;10;8 из 12;1966.0;None;2,64 м;1 совмещенный;1 балкон;None;косметический
12650000;324359;2-комн. квартира;ЗАО; р-н Раменки; 2-й Мосфильмовский пер. 18;Минская 6 мин. на транспорте;39;23;6,3;5 из 12;1967.0;None;2,64 м;1 раздельный;1 балкон;None;косметический
20000000;256410;3-комн. квартира;САО; р-н Войковский; 2-й Новоподмосковный пер. 3А;Войковская 10 мин. пешком;78;8;3;3 из 8;1960.0;19-17-15;None;1 раздельный;None;во двор;косметический
10200000;283333;1-комн. квартира;САО; р-н Войковский; 2-й Новоподмосковный пер. 6;Войковская 12 мин. пешком;36;20;6;3 из 9;1975.0;None;2,64 м;1 совмещенный;1 лоджия;во двор;косметический
11800000;262222;2-комн. квартира;САО; р-н Войковский; 2-й Новоподмосковный пер. 6;Войковская 10 мин. пешком;45;29,5;6;7 из 9;1974.0;20.1-9.4;None;1 раздельный;1 балкон;во двор;None
16400000;260317;3-комн. квартира;САО; р-н Войковский; 2-й Новоподмосковный пер. 6;Войковская 12 мин. пешком;63;38,4;8;5 из 9;1975.0;12,3-16,7-9,4;2,64 м;1 раздельный;1 лоджия;на улицу и двор;косметический
16700000;278333;3-комн. квартира;САО; р-н Войковский; 2-й Новоподмосковный пер. 6;Войковская 12 мин. пешком;60;38;8;3 из 9;1975.0;17-9-12;2,64 м;1 раздельный;1 лоджия;во двор;евроремонт
24750000;305556;3-комн. квартира;ЦАО; р-н Красносельский; 2-й Новый пер. 4;Красносельская 4 мин. пешком;81;46,2;12,3;3 из 8;2005.0;17,9+15,9+12,4;None;2 совмещенных;1 лоджия;во двор;косметический
16200000;433155;1-комн. квартира;ЦАО; р-н Красносельский; 2-й Новый пер. 4;Красносельская 4 мин. пешком;37,4;14,2;14,2;3 из 8;2005.0;None;None;1 совмещенный;1 лоджия;во двор;дизайнерский
7300000;188144;Апартаменты-студия;ЗАО; р-н Очаково-Матвеевское; 2-й Очаковский пер. 7;Озерная 18 мин. пешком;38,8;34;1;1 из 5;1957.0;None;None;1 совмещенный;None;на улицу и двор;без ремонта
40000000;383877;3-комн. апартаменты;ЮАО; р-н Даниловский; 2-й Павелецкий проезд 5С1;Автозаводская 46 мин. пешком;104,2;80;7;7 из 8;2016.0;None;None;1 совмещенный;None;на улицу и двор;дизайнерский
26500000;353333;2-комн. апартаменты;ЮАО; р-н Даниловский; 2-й Павелецкий проезд 5С1;Тульская 5 мин. на транспорте;75;None;None;7 из 8;2016.0;None;None;1 совмещенный;1 лоджия;на улицу и двор;дизайнерский
9100000;289809;1-комн. квартира;ЮАО; р-н Даниловский; 2-й Павелецкий проезд 8;Тульская 5 мин. на транспорте;31,4;21,3;21.3;4 из 9;1966.0;None;2,64 м;1 совмещенный;1 балкон;во двор;косметический
12800000;400000;1-комн. квартира;ЮАО; р-н Даниловский; 2-й Павловский пер. 3;Серпуховская 13 мин. пешком;32;16,5;16,5;3 из 5;1910.0;None;None;1 совмещенный;None;во двор;косметический
16200000;373272;2-комн. квартира;ЮАО; р-н Даниловский; 2-й Павловский пер. 20;Тульская 12 мин. пешком;43,4;29;6;None;None;None;None;None;None;None;None
11200000;320000;1-комн. квартира;ЮАО; р-н Даниловский; 2-й Павловский пер. 20;Серпуховская 15 мин. пешком;35;20,9;20,9;7 из 9;1976.0;None;None;1 совмещенный;1 лоджия;во двор;косметический
16500000;412500;1-комн. квартира;ВАО; р-н Сокольники; 2-й Полевой пер. 2;Сокольники 5 мин. пешком;40;8;12;12 из 16;1979.0;None;None;1 совмещенный;1 балкон;на улицу и двор;евроремонт
24900000;341096;3-комн. квартира;ВАО; р-н Сокольники; 2-й Полевой пер. 2;Сокольники 7 мин. пешком;73;44,1;10,2;13 из 16;1979.0;13,1-13,2-17,8;None;1 раздельный;1 балкон, 1 лоджия;на улицу и двор;евроремонт
12500000;328947;1-комн. квартира;ВАО; р-н Сокольники; 2-й Полевой пер. 2;Сокольники 5 мин. пешком;38;19;19;9 из 16;1979.0;None;None;1 совмещенный;1 балкон;во двор;косметический
15000000;394737;1-комн. квартира;ВАО; р-н Сокольники; 2-й Полевой пер. 2;Сокольники 5 мин. пешком;38;18;8;14 из 16;1979.0;None;None;1 совмещенный;1 балкон;во двор;косметический
36000000;332410;3-комн. квартира;ВАО; р-н Сокольники; 2-й Полевой пер. 4;Сокольники 5 мин. пешком;108,3;52;13,2;None;None;None;None;None;None;None;None
7200000;210526;1-комн. квартира;ЮВАО; р-н Текстильщики; 2-й Саратовский проезд 3;Стахановская 4 мин. на транспорте;34,2;None;None;1 из 12;1968.0;None;2,64 м;None;None;None;косметический
12500000;208333;3-комн. квартира;ЮВАО; р-н Текстильщики; 2-й Саратовский проезд 5;Текстильщики 7 мин. пешком;60;44;7;1 из 9;1966.0;18+14-12;None;1 раздельный;None;во двор;косметический
13500000;207692;3-комн. квартира;ЮВАО; р-н Текстильщики; 2-й Саратовский проезд 6К1;Стахановская 5 мин. на транспорте;65;44;9;10 из 12;1972.0;11+14+19;None;1 раздельный;2 балкона;во двор;косметический
13450000;206605;3-комн. квартира;ЮВАО; р-н Текстильщики; 2-й Саратовский проезд 6К2;Текстильщики 10 мин. пешком;65,1;44;10;None;None;None;None;None;None;None;None
13500000;207373;3-комн. квартира;ЮВАО; р-н Текстильщики; 2-й Саратовский проезд 6К1;Текстильщики 7 мин. пешком;65,1;43,8;9,3;10 из 12;1972.0;смежно-изолированная;2,5 м;1 раздельный;1 балкон;на улицу и двор;косметический
11770000;210179;3-комн. квартира;ЮВАО; р-н Текстильщики; 2-й Саратовский проезд 8;Текстильщики 8 мин. пешком;56;None;None;2 из 9;1969.0;None;2,64 м;1 совмещенный;None;на улицу и двор;без ремонта
25300000;321883;4-комн. квартира;ЗАО; р-н Раменки; 2-й Сетуньский проезд 4;Кутузовская 9 мин. на транспорте;78,6;56,7;6;1 из 9;1965.0;12,6-13-17,2-13,5;None;1 совмещенный;1 лоджия;во двор;евроремонт
12000000;260304;2-комн. квартира;ЗАО; р-н Раменки; 2-й Сетуньский проезд 4;Студенческая 7 мин. на транспорте;46,1;28,6;6,2;6 из 9;1965.0;None;None;None;None;None;косметический
10900000;328313;1-комн. квартира;ЗАО; р-н Раменки; 2-й Сетуньский проезд 4;Киевская 7 мин. на транспорте;33,2;7,6;7;7 из 9;1965.0;None;None;None;None;None;дизайнерский
31000000;303922;3-комн. квартира;ЗАО; р-н Раменки; 2-й Сетуньский проезд 13К2;Студенческая 8 мин. на транспорте;102;66,1;16;16 из 23;1999.0;33,4-16,3+16,4;3 м;2 совмещенных;1 лоджия;во двор;евроремонт
11900000;297500;2-комн. квартира;ЗАО; р-н Раменки; 2-й Сетуньский проезд 13;Киевская 7 мин. на транспорте;40;28;7;11 из 12;1965.0;16+12;2,64 м;1 совмещенный;1 лоджия;во двор;евроремонт
11900000;305128;2-комн. квартира;ЗАО; р-н Раменки; 2-й Сетуньский проезд 17;Киевская 9 мин. на транспорте;39;22;6;10 из 12;1965.0;12-10;2,64 м;2 раздельных;1 балкон;None;косметический
21000000;272727;3-комн. квартира;СЗАО; р-н Хорошево-Мневники; 2-й Силикатный проезд 36А;Хорошевская 2 мин. на транспорте;77;50;8,5;2 из 5;1958.0;20-19-11;None;1 раздельный;None;на улицу и двор;косметический
26000000;433333;3-комн. квартира;ЦАО; р-н Якиманка; 2-й Спасоналивковский пер. 16;Октябрьская 2 мин. пешком;60;44,6;6,1;None;None;None;None;None;None;None;None
11500000;317680;1-комн. квартира;СВАО; р-н Марьина роща; 2-й Стрелецкий проезд 7;Марьина роща 11 мин. пешком;36,2;19,8;10;11 из 12;1969.0;None;2,64 м;None;1 балкон;на улицу и двор;косметический
24350000;430212;2-комн. квартира;ЦАО; р-н Таганский; 2-й Сыромятнический пер. 8;Чкаловская 4 мин. пешком;56,6;30,5;8,5;4 из 6;1927.0;16-14.5;3,15 м;1 раздельный;1 балкон;во двор;дизайнерский
34500000;412186;4-комн. квартира;ЦАО; р-н Хамовники; пер. 2-й Тружеников 4/19С1;Фрунзенская 13 мин. пешком;83,7;51,6;10,9;6 из 6;1930.0;None;None;1 совмещенный;None;во двор;косметический
26500000;309942;4-комн. квартира;ЦАО; р-н Хамовники; пер. 2-й Тружеников 4/19С2;Киевская 13 мин. пешком;85,5;65,7;6;1 из 6;1930.0;21,5-19,4+12,0-12,8;None;1 раздельный;None;на улицу и двор;косметический
9850000;209130;2-комн. квартира;СЗАО; р-н Покровское-Стрешнево; 2-й Тушинский проезд 10;Трикотажная 20 мин. пешком;47,1;22;6,3;7 из 9;1975.0;19.1-11.6;2,64 м;1 раздельный;1 лоджия;во двор;косметический
14900000;292157;2-комн. квартира;САО; р-н Хорошевский; 2-й Хорошевский проезд 3;Беговая 6 мин. пешком;51;29,2;9;5 из 5;1960.0;16,8+12,4;2,7 м;1 раздельный;2 балкона;на улицу и двор;косметический
37900000;291538;3-комн. апартаменты;САО; р-н Хорошевский; 2-й Хорошевский проезд 9К1;Беговая 10 мин. пешком;130;80;4;4 из 6;2012.0;None;3,4 м;2 раздельных;1 балкон;None;дизайнерский
25000000;378788;3-комн. апартаменты;САО; р-н Хорошевский; 2-й Хорошевский проезд 9К1;Хорошевская 13 мин. пешком;66;None;None;4 из 6;2015.0;None;3,3 м;1 совмещенный;None;None;дизайнерский
21000000;355932;2-комн. апартаменты;САО; р-н Хорошевский; 2-й Хорошевский проезд 9К1;Хорошевская 13 мин. пешком;59;28;2;2 из 6;2015.0;12-7;None;1 совмещенный;None;на улицу;евроремонт
25000000;378788;2-комн. апартаменты;САО; р-н Хорошевский; 2-й Хорошевский проезд 9К1;Хорошевская 13 мин. пешком;66;None;None;4 из 6;2015.0;None;3,3 м;None;None;None;дизайнерский
32800000;327019;4-комн. квартира;ЦАО; р-н Тверской; 2-й Щемиловский пер. 8-10ка;Достоевская 7 мин. пешком;100,3;71,9;10;2 из 5;1956.0;None;None;1 раздельный;None;на улицу и двор;косметический
21500000;279221;3-комн. квартира;ЦАО; р-н Тверской; 2-й Щемиловский пер. 16-20;Достоевская 6 мин. пешком;77;50;9;1 из 5;1959.0;23-15-12;3 м;1 раздельный;None;None;косметический
14900000;275926;2-комн. квартира;ЮВАО; р-н Южнопортовый; 2-й Южнопортовый проезд 5К1;Технопарк 10 мин. пешком;54;30;15;None;None;None;None;None;None;None;None
12900000;327411;1-комн. квартира;ЮВАО; р-н Южнопортовый; 2-й Южнопортовый проезд 9;Кожуховская 10 мин. пешком;39,4;12;12;12 из 13;1977.0;None;None;1 совмещенный;1 лоджия;во двор;дизайнерский
12200000;312020;1-комн. квартира;ЮВАО; р-н Южнопортовый; 2-й Южнопортовый проезд 13;Кожуховская 10 мин. пешком;39,1;20,1;20,1;17 из 22;1990.0;None;None;1 раздельный;1 балкон;на улицу;косметический
11450000;298177;1-комн. квартира;ЮВАО; р-н Южнопортовый; 2-й Южнопортовый проезд 15;Кожуховская 11 мин. пешком;38,4;20;20;17 из 22;1990.0;None;None;1 раздельный;None;None;евроремонт
17990000;237335;3-комн. квартира;ЮВАО; р-н Южнопортовый; 2-й Южнопортовый проезд 23К2;Кожуховская 7 мин. пешком;75,8;45;10;None;None;None;None;None;None;None;None
18300000;242384;3-комн. квартира;ЮВАО; р-н Южнопортовый; 2-й Южнопортовый проезд 23К2;Кожуховская 8 мин. пешком;75,5;45;10,1;3 из 17;1989.0;19-14.8-11.2;None;1 раздельный;1 балкон;на улицу и двор;евроремонт
15280000;258983;2-комн. квартира;ЮВАО; р-н Южнопортовый; 2-й Южнопортовый проезд 27;Дубровка 4 мин. на транспорте;59;34;10;9 из 17;1990.0;19+15;None;1 раздельный;1 балкон;на улицу и двор;косметический
13000000;335052;1-комн. квартира;ЮВАО; р-н Южнопортовый; 2-й Южнопортовый проезд 27;Кожуховская 5 мин. пешком;38,8;20;8;10 из 17;1990.0;None;None;None;1 балкон;None;дизайнерский
12300000;269737;2-комн. квартира;САО; р-н Савеловский; ул. 2-я Бебеля 26;Петровский Парк 11 мин. пешком;45,6;30,7;5,5;5 из 5;1961.0;19,5+11,2;None;None;1 балкон;во двор;косметический
12300000;292857;2-комн. квартира;САО; р-н Савеловский; ул. 2-я Бебеля 26;Петровский Парк 11 мин. пешком;42;28;7;2 из 5;1961.0;19-9;2,6 м;1 совмещенный;1 лоджия;на улицу;косметический
17700000;242466;3-комн. квартира;САО; р-н Савеловский; ул. 2-я Бебеля 38к3;Петровский Парк 14 мин. пешком;73;50,6;9;None;None;None;None;None;None;None;None
17700000;241473;3-комн. квартира;САО; р-н Савеловский; ул. 2-я Бебеля 38к3;Савеловская 13 мин. пешком;73,3;53,3;8,7;None;None;None;None;None;None;None;None
17900000;245205;3-комн. квартира;САО; р-н Савеловский; ул. 2-я Бебеля 38к3;Петровский Парк 14 мин. пешком;73;53,3;9;5 из 5;1959.0;None;None;None;1 балкон;None;без ремонта
20500000;292439;3-комн. квартира;ВАО; р-н Сокольники; 2-я Боевская ул. 6;Сокольники 12 мин. пешком;70,1;48,2;6;3 из 5;1910.0;12,3-8,9+15,7-11,3;3,2 м;1 раздельный;2 балкона;во двор;косметический
15600000;414894;1-комн. апартаменты;ЦАО; р-н Тверской; 2-я Брестская ул. 6;Маяковская 5 мин. пешком;37,6;20;20;10 из 12;2019.0;None;3,2 м;1 совмещенный;None;во двор;без ремонта
15600000;414894;1-комн. апартаменты;ЦАО; р-н Тверской; 2-я Брестская ул. 6;Маяковская 6 мин. пешком;37,6;None;None;None;None;None;None;None;None;None;None
15600000;414894;1-комн. апартаменты;ЦАО; р-н Тверской; 2-я Брестская ул. 6;Маяковская 6 мин. пешком;37,6;None;None;None;None;None;None;None;None;None;None
41000000;438034;2-комн. апартаменты;ЦАО; р-н Тверской; 2-я Брестская ул. 6;Маяковская 6 мин. пешком;93,6;41;19;12 из 12;2019.0;18-23;5,3 м;2 совмещенных;1 балкон;во двор;без ремонта
33700000;348861;3-комн. апартаменты;ЦАО; р-н Тверской; 2-я Брестская ул. 6;Маяковская 6 мин. пешком;96,6;None;None;None;None;None;None;None;None;None;None
24800000;440497;2-комн. апартаменты;ЦАО; р-н Тверской; 2-я Брестская ул. 6;Маяковская 6 мин. пешком;56,3;35;10;11 из 12;2020.0;15-20;3 м;1 совмещенный;None;во двор;без ремонта
19396455;421662;1-комн. апартаменты;ЦАО; р-н Тверской; 2-я Брестская ул. 6;Маяковская 5 мин. пешком;46;20;20;None;None;None;None;None;None;None;None
35460000;448861;2-комн. апартаменты;ЦАО; р-н Тверской; 2-я Брестская ул. 6;Маяковская 4 мин. пешком;79;48;8;None;None;None;None;None;None;None;None
33000000;333333;3-комн. квартира;ЦАО; р-н Тверской; 2-я Брестская ул. 24;Белорусская 6 мин. пешком;99;65,3;12,9;4 из 6;1906.0;15,2+16,7-33,4;None;1 раздельный;None;на улицу и двор;косметический
33000000;333333;3-комн. квартира;ЦАО; р-н Тверской; 2-я Брестская ул. 24;Маяковская 5 мин. пешком;99;64,9;12,9;None;None;None;None;None;None;None;None
25000000;297619;2-комн. квартира;ЦАО; р-н Пресненский; 2-я Брестская ул. 43;Белорусская 2 мин. пешком;84;39,3;13,1;2 из 7;1910.0;23.3-16.6;None;1 раздельный;None;на улицу;косметический
32700000;300551;4-комн. квартира;ВАО; р-н Преображенское; ул. 2-я Бухвостова 7;Преображенская площадь 10 мин. пешком;108,8;None;None;5 из 16;1997.0;смежно-изолированная;2,65 м;1 совмещенный, 1 раздельный;1 балкон, 1 лоджия;None;дизайнерский
24300000;309554;3-комн. квартира;ВАО; р-н Преображенское; ул. 2-я Бухвостова 7;Преображенская площадь 10 мин. пешком;78,5;43,6;5;5 из 16;1997.0;None;2,65 м;1 совмещенный;None;None;дизайнерский
10200000;242857;2-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 5;Перово 15 мин. пешком;42;28;6;9 из 9;1968.0;17-11;None;1 раздельный;1 балкон;во двор;косметический
8900000;254286;2-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 5;Перово 17 мин. пешком;35;24;7;7 из 9;1968.0;14+10;None;1 совмещенный;1 балкон;во двор;косметический
12000000;215054;3-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 6К1;Перово 17 мин. пешком;55,8;38,2;5,7;None;None;None;None;None;None;None;None
11400000;247826;2-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 9Б;Перово 17 мин. пешком;46;29;6;2 из 5;1962.0;17-12;2,64 м;1 совмещенный;1 балкон;во двор;евроремонт
13700000;268102;2-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 12К1;Перово 12 мин. пешком;51,1;28,3;12,2;6 из 16;1993.0;16,5-11,8;2,51 м;1 раздельный;1 балкон;на улицу и двор;косметический
10600000;258537;2-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 13;Перово 15 мин. пешком;41;27;5,6;3 из 5;1960.0;18-9;2,48 м;1 раздельный;1 балкон;во двор;косметический
17100000;213750;3-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 17;Перово 10 мин. пешком;80;53,6;9;5 из 5;1958.0;None;3 м;1 раздельный;2 балкона;во двор;без ремонта
16800000;210000;3-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 17;Шоссе Энтузиастов 2 мин. на транспорте;80;53,6;9;None;None;None;None;None;None;None;None
16600000;207500;3-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 17;Перово 10 мин. пешком;80;53,6;9;5 из 5;1958.0;19.7-13.1-20.8;2,95 м;1 раздельный;2 балкона;на улицу и двор;без ремонта
16599999;208281;3-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 17;Перово 9 мин. пешком;79,7;53,8;9,8;5 из 5;1958.0;19.7-13.1-20.8;2,95 м;1 раздельный;2 балкона;во двор;без ремонта
8000000;243161;1-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 21/9;Шоссе Энтузиастов 3 мин. на транспорте;32,9;21;21;8 из 9;1969.0;None;2,64 м;1 совмещенный;1 лоджия;во двор;без ремонта
7700000;238390;1-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 26К1;Перово 7 мин. пешком;32,3;18;18;None;None;None;None;None;None;None;None
8800000;283871;1-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 26К1;Перово 7 мин. пешком;31;17,5;17,5;5 из 5;1966.0;None;None;1 раздельный;1 балкон;во двор;косметический
18700000;259722;3-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 26К2;Перово 8 мин. пешком;72;47,2;9,1;7 из 14;1982.0;20,3-12,1-14,8;2,65 м;1 раздельный;None;во двор;косметический
8200000;234286;1-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 28К2;Шоссе Энтузиастов 4 мин. на транспорте;35;19;19;3 из 5;1959.0;None;2,64 м;1 совмещенный;1 балкон;во двор;косметический
17400000;308511;2-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 30;Перово 11 мин. пешком;56,4;33,3;10,9;None;None;None;None;None;None;None;None
16800000;300537;2-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 30;Перово 5 мин. пешком;55,9;None;None;3 из 17;2021.0;None;None;1 совмещенный, 1 раздельный;1 балкон, 1 лоджия;во двор;евроремонт
19800000;282857;3-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 30;Перово 5 мин. пешком;70;42,7;10,4;14 из 17;2021.0;11.6-16.1-15;None;2 раздельных;1 лоджия;во двор;None
17100000;300000;2-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 30;Перово 5 мин. пешком;57;34;10;None;None;None;None;None;None;None;None
10500000;238636;2-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 32К1;Перово 3 мин. пешком;44;34;6;3 из 5;1961.0;20+14;2,65 м;1 совмещенный;1 балкон;во двор;косметический
10500000;238636;2-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 32К1;Перово 3 мин. пешком;44;29;5;3 из 5;1961.0;16-13;2,5 м;1 совмещенный;1 балкон;на улицу;косметический
10700000;244292;1-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 32К1;Перово 2 мин. пешком;43,8;6;3;3 из 5;1961.0;None;2,5 м;1 совмещенный;1 балкон;на улицу;косметический
12000000;222222;3-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 32К1;Перово 3 мин. пешком;54;37;6;4 из 5;1962.0;18-10-9;None;1 совмещенный;1 балкон;во двор;косметический
9900000;260526;2-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 38/18;Новогиреево 2 мин. на транспорте;38;22,6;7,5;6 из 9;1965.0;14,1-8,5;None;1 совмещенный;1 балкон;на улицу и двор;косметический
13950000;236441;3-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 39;Перово 3 мин. пешком;59;42;6;None;None;None;None;None;None;None;None
14500000;245347;3-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 39;Перово 3 мин. пешком;59,1;6;4;4 из 5;1964.0;None;2,64 м;1 совмещенный;1 балкон;во двор;дизайнерский
11999000;222204;3-комн. квартира;ВАО; р-н Новогиреево; 2-я Владимирская ул. 47к2;Перово 7 мин. пешком;54;38;6,5;13 из 16;1970.0;15-13+10;2,64 м;1 раздельный;None;во двор;косметический
14500000;197279;4-комн. квартира;ВАО; р-н Новогиреево; 2-я Владимирская ул. 47к2;Перово 6 мин. пешком;73,5;50,5;7;4 из 16;1970.0;17.3-11-7.4-14.8;None;1 раздельный;None;None;None
12950000;235455;3-комн. квартира;ВАО; р-н Новогиреево; 2-я Владимирская ул. 47к2;Перово 7 мин. пешком;55;40;6;3 из 16;1970.0;смежно-изолированная;2,64 м;1 раздельный;None;на улицу;косметический
12200000;271111;2-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 50К1;Перово 6 мин. пешком;45;28;6;2 из 5;1966.0;19-9;2,64 м;1 раздельный;1 балкон;во двор;евроремонт
7700000;240625;1-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 50К2;Перово 8 мин. пешком;32;21;21;1 из 5;1966.0;None;2,64 м;1 совмещенный;None;во двор;косметический
12200000;271111;2-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 50К1;Перово 4 мин. пешком;45;28;6;2 из 5;1966.0;19-9;2,64 м;1 раздельный;1 балкон;во двор;косметический
10900000;238356;2-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 50К2;Новогиреево 3 мин. на транспорте;45,73;34;6;3 из 5;1966.0;18-14;2,64 м;1 совмещенный;1 балкон;во двор;евроремонт
13799999;213292;3-комн. квартира;ВАО; р-н Перово; 2-я Владимирская ул. 52К1;Новогиреево 3 мин. на транспорте;64,7;44;9,2;5 из 12;1969.0;14.3-18.6+11.2;2,64 м;None;None;None;косметический
13590000;238421;3-комн. квартира;ВАО; р-н Новогиреево; 2-я Владимирская ул. 59/39;Перово 13 мин. пешком;57;40,4;6;3 из 5;1967.0;13,2+16,9-10,3;2,5 м;1 совмещенный;1 балкон;на улицу и двор;косметический
15000000;150000;4-комн. квартира;ЮВАО; р-н Некрасовка; 2-я Вольская ул. 1к3;Некрасовка 4 мин. на транспорте;100;61;9;15 из 17;2008.0;19-18-12-12;None;None;None;None;косметический
15000000;155763;3-комн. квартира;ЮВАО; р-н Некрасовка; 2-я Вольская ул. 1к3;Некрасовка 4 мин. на транспорте;96,3;61;9;15 из 17;2008.0;None;None;2 раздельных;2 балкона;None;косметический
8700000;207143;1-комн. квартира;ЮВАО; р-н Некрасовка; 2-я Вольская ул. 1к2;Некрасовка 4 мин. на транспорте;42;19;19;10 из 17;2009.0;None;None;1 совмещенный;1 балкон, 1 лоджия;во двор;косметический
11000000;189655;2-комн. квартира;ЮВАО; р-н Некрасовка; 2-я Вольская ул. 1к1;Некрасовка 3 мин. на транспорте;58;32;10,5;15 из 25;2010.0;18-14;None;1 раздельный;None;None;косметический
8500000;217949;1-комн. квартира;ЮВАО; р-н Некрасовка; 2-я Вольская ул. 1к2;Некрасовка 4 мин. на транспорте;39;18;9;10 из 17;2009.0;None;2,65 м;1 совмещенный;1 балкон, 1 лоджия;во двор;дизайнерский
8500000;188889;2-комн. квартира;ЮВАО; р-н Некрасовка; 2-я Вольская ул. 2;Некрасовка 32 мин. пешком;45;29;6;9 из 9;1978.0;19-10;2,64 м;1 раздельный;None;во двор;косметический
12600000;203226;3-комн. квартира;ЮВАО; р-н Некрасовка; 2-я Вольская ул. 2;Некрасовка 4 мин. на транспорте;62;45;6;5 из 9;1978.0;18+15-12;2,64 м;1 раздельный;1 лоджия;во двор;косметический
13290000;224493;3-комн. квартира;ЮВАО; р-н Некрасовка; 2-я Вольская ул. 2;Некрасовка 5 мин. на транспорте;59,2;43,4;6,1;None;None;None;None;None;None;None;None
9497000;182635;2-комн. квартира;ЮВАО; р-н Некрасовка; 2-я Вольская ул. 3;Некрасовка 7 мин. на транспорте;52;30,4;9,6;16 из 17;2010.0;18.9-11.5;2,85 м;1 раздельный;1 лоджия;на улицу;косметический
7700000;202632;1-комн. квартира;ЮВАО; р-н Некрасовка; 2-я Вольская ул. 5к2;Некрасовка 4 мин. на транспорте;38;18,8;18,8;7 из 12;2010.0;None;2,64 м;1 совмещенный;1 лоджия;во двор;косметический
13000000;208668;2-комн. квартира;ЮВАО; р-н Некрасовка; 2-я Вольская ул. 6;Некрасовка 4 мин. на транспорте;62,3;32,5;12,7;3 из 17;2009.0;None;None;1 раздельный;1 балкон, 1 лоджия;на улицу и двор;косметический
7700000;197436;1-комн. квартира;ЮВАО; р-н Некрасовка; 2-я Вольская ул. 6;Некрасовка 4 мин. на транспорте;39;19;19;6 из 17;2009.0;None;None;1 совмещенный;1 лоджия;во двор;косметический
9390000;180577;2-комн. квартира;ЮВАО; р-н Некрасовка; 2-я Вольская ул. 7к1;Некрасовка 4 мин. на транспорте;52;32;9;15 из 17;2010.0;18-14;None;1 раздельный;1 лоджия;во двор;косметический
13800000;181102;3-комн. квартира;ЮВАО; р-н Некрасовка; 2-я Вольская ул. 22к2;Некрасовка 4 мин. на транспорте;76,2;44,8;12,8;9 из 17;2008.0;18.9-14.8-11.12;2,7 м;1 раздельный;None;на улицу и двор;косметический
9300000;181641;2-комн. квартира;ЮВАО; р-н Некрасовка; 2-я Вольская ул. 24;Некрасовка 4 мин. на транспорте;51,2;30;9,5;3 из 17;2009.0;18-14;None;1 раздельный;1 лоджия;во двор;косметический
7900000;207895;1-комн. квартира;ЮВАО; р-н Некрасовка; 2-я Вольская ул. 24;Некрасовка 4 мин. на транспорте;38;19;7,5;4 из 17;2009.0;None;None;1 совмещенный;1 балкон;на улицу;косметический
